CMDLINE /usr/local/opt/python@2/bin/python2.7 test_lib2.py
MEM 89.164062 1543730831.2816
MEM 89.164062 1543730831.3865
MEM 89.164062 1543730831.4891
MEM 89.164062 1543730831.5943
MEM 89.164062 1543730831.6959
MEM 89.164062 1543730831.7971
MEM 89.164062 1543730831.8980
MEM 89.164062 1543730832.0015
MEM 89.164062 1543730832.1023
MEM 89.164062 1543730832.2075
MEM 89.164062 1543730832.3087
MEM 89.164062 1543730832.4135
MEM 89.164062 1543730832.5149
MEM 89.164062 1543730832.6202
MEM 89.164062 1543730832.7212
MEM 89.164062 1543730832.8264
MEM 89.164062 1543730832.9294
MEM 89.164062 1543730833.0325
MEM 89.164062 1543730833.1328
MEM 89.164062 1543730833.2376
MEM 89.164062 1543730833.3392
MEM 89.164062 1543730833.4410
MEM 89.164062 1543730833.5439
MEM 89.164062 1543730833.6464
MEM 89.164062 1543730833.7467
MEM 89.164062 1543730833.8518
MEM 89.164062 1543730833.9521
MEM 89.164062 1543730834.0547
MEM 89.164062 1543730834.1576
MEM 89.164062 1543730834.2592
MEM 89.164062 1543730834.3595
MEM 89.164062 1543730834.4600
MEM 89.164062 1543730834.5625
MEM 89.164062 1543730834.6635
MEM 89.164062 1543730834.7649
MEM 89.164062 1543730834.8684
MEM 89.167969 1543730834.9735
MEM 89.167969 1543730835.0739
MEM 89.167969 1543730835.1791
MEM 89.167969 1543730835.2793
MEM 89.167969 1543730835.3807
MEM 89.167969 1543730835.4809
MEM 89.167969 1543730835.5813
MEM 89.167969 1543730835.6853
MEM 89.167969 1543730835.7893
MEM 89.167969 1543730835.8945
MEM 89.167969 1543730835.9982
MEM 89.167969 1543730836.0987
MEM 89.167969 1543730836.1996
MEM 89.167969 1543730836.3047
MEM 89.167969 1543730836.4054
MEM 89.167969 1543730836.5057
MEM 89.167969 1543730836.6061
MEM 89.167969 1543730836.7088
MEM 89.167969 1543730836.8138
MEM 89.167969 1543730836.9144
MEM 89.167969 1543730837.0188
MEM 89.167969 1543730837.1210
MEM 89.167969 1543730837.2257
MEM 89.167969 1543730837.3300
MEM 89.167969 1543730837.4306
MEM 89.167969 1543730837.5317
MEM 89.167969 1543730837.6347
MEM 89.167969 1543730837.7375
MEM 89.167969 1543730837.8412
MEM 89.167969 1543730837.9456
MEM 89.167969 1543730838.0494
MEM 89.167969 1543730838.1546
MEM 89.167969 1543730838.2598
MEM 89.167969 1543730838.3635
MEM 89.167969 1543730838.4644
MEM 89.167969 1543730838.5650
MEM 89.167969 1543730838.6655
MEM 89.167969 1543730838.7688
MEM 89.167969 1543730838.8709
MEM 89.167969 1543730838.9735
MEM 89.167969 1543730839.0758
MEM 89.167969 1543730839.1762
MEM 89.167969 1543730839.2767
MEM 89.167969 1543730839.3811
MEM 89.167969 1543730839.4847
MEM 89.167969 1543730839.5890
MEM 89.167969 1543730839.6942
MEM 89.167969 1543730839.7970
MEM 89.167969 1543730839.8972
MEM 89.167969 1543730839.9974
MEM 89.167969 1543730840.0997
MEM 89.167969 1543730840.2018
MEM 89.167969 1543730840.3054
MEM 89.167969 1543730840.4106
MEM 89.167969 1543730840.5146
MEM 89.167969 1543730840.6158
MEM 89.167969 1543730840.7172
MEM 89.167969 1543730840.8183
MEM 89.167969 1543730840.9209
MEM 89.167969 1543730841.0214
MEM 89.167969 1543730841.1217
MEM 89.167969 1543730841.2231
MEM 89.167969 1543730841.3261
MEM 89.167969 1543730841.4266
MEM 89.167969 1543730841.5273
MEM 89.167969 1543730841.6298
MEM 89.167969 1543730841.7307
MEM 89.167969 1543730841.8314
MEM 89.167969 1543730841.9325
MEM 89.167969 1543730842.0373
MEM 89.167969 1543730842.1380
MEM 89.167969 1543730842.2413
MEM 89.167969 1543730842.3422
MEM 89.167969 1543730842.4474
MEM 89.167969 1543730842.5485
MEM 89.167969 1543730842.6494
MEM 89.167969 1543730842.7500
MEM 89.167969 1543730842.8518
MEM 89.167969 1543730842.9523
MEM 89.167969 1543730843.0538
MEM 89.167969 1543730843.1577
MEM 89.167969 1543730843.2628
MEM 89.167969 1543730843.3645
MEM 89.167969 1543730843.4648
MEM 89.167969 1543730843.5657
MEM 89.167969 1543730843.6708
MEM 89.167969 1543730843.7737
MEM 89.167969 1543730843.8741
MEM 89.167969 1543730843.9767
MEM 89.167969 1543730844.0787
MEM 89.167969 1543730844.1825
MEM 89.167969 1543730844.2828
MEM 89.167969 1543730844.3831
MEM 89.167969 1543730844.4873
MEM 89.167969 1543730844.5911
MEM 89.167969 1543730844.6944
MEM 89.167969 1543730844.7981
MEM 89.167969 1543730844.9008
MEM 89.167969 1543730845.0048
MEM 89.167969 1543730845.1100
MEM 89.167969 1543730845.2144
MEM 89.167969 1543730845.3192
MEM 89.167969 1543730845.4222
MEM 89.167969 1543730845.5274
MEM 89.167969 1543730845.6311
MEM 89.167969 1543730845.7317
MEM 89.167969 1543730845.8320
MEM 89.167969 1543730845.9334
MEM 89.167969 1543730846.0372
MEM 89.167969 1543730846.1419
MEM 89.167969 1543730846.2471
MEM 89.167969 1543730846.3479
MEM 89.167969 1543730846.4518
MEM 89.167969 1543730846.5554
MEM 89.167969 1543730846.6580
MEM 89.167969 1543730846.7582
MEM 89.167969 1543730846.8586
MEM 89.167969 1543730846.9607
MEM 89.167969 1543730847.0647
MEM 89.167969 1543730847.1654
MEM 89.167969 1543730847.2659
MEM 89.167969 1543730847.3707
MEM 89.167969 1543730847.4759
MEM 89.167969 1543730847.5766
MEM 89.167969 1543730847.6790
MEM 89.167969 1543730847.7814
MEM 89.167969 1543730847.8846
MEM 89.167969 1543730847.9885
MEM 89.167969 1543730848.0924
MEM 89.167969 1543730848.1976
MEM 89.167969 1543730848.2981
MEM 89.167969 1543730848.3998
MEM 89.167969 1543730848.5005
MEM 89.167969 1543730848.6032
MEM 89.167969 1543730848.7082
MEM 89.167969 1543730848.8116
MEM 89.167969 1543730848.9149
MEM 89.167969 1543730849.0178
MEM 89.167969 1543730849.1186
MEM 89.167969 1543730849.2206
MEM 89.167969 1543730849.3230
MEM 89.167969 1543730849.4280
MEM 89.167969 1543730849.5298
MEM 89.167969 1543730849.6346
MEM 89.167969 1543730849.7372
MEM 89.167969 1543730849.8418
MEM 89.167969 1543730849.9434
MEM 89.167969 1543730850.0484
MEM 89.167969 1543730850.1531
MEM 89.167969 1543730850.2533
MEM 89.167969 1543730850.3551
MEM 89.167969 1543730850.4555
MEM 89.167969 1543730850.5595
MEM 89.167969 1543730850.6598
MEM 89.167969 1543730850.7627
MEM 89.167969 1543730850.8654
MEM 89.167969 1543730850.9656
MEM 89.167969 1543730851.0683
MEM 89.167969 1543730851.1707
MEM 89.167969 1543730851.2734
MEM 89.167969 1543730851.3778
MEM 89.167969 1543730851.4821
MEM 89.167969 1543730851.5833
MEM 89.167969 1543730851.6852
MEM 89.167969 1543730851.7868
MEM 89.167969 1543730851.8909
MEM 89.167969 1543730851.9918
MEM 89.167969 1543730852.0929
MEM 89.167969 1543730852.1981
MEM 89.167969 1543730852.2986
MEM 89.167969 1543730852.4034
MEM 89.167969 1543730852.5041
MEM 89.167969 1543730852.6070
MEM 89.167969 1543730852.7122
MEM 89.167969 1543730852.8147
MEM 89.167969 1543730852.9199
MEM 89.167969 1543730853.0234
MEM 89.167969 1543730853.1238
MEM 89.167969 1543730853.2240
MEM 89.167969 1543730853.3269
MEM 89.167969 1543730853.4321
MEM 89.167969 1543730853.5350
MEM 89.167969 1543730853.6402
MEM 89.167969 1543730853.7405
MEM 89.167969 1543730853.8453
MEM 89.167969 1543730853.9500
MEM 89.167969 1543730854.0504
MEM 89.167969 1543730854.1536
MEM 89.167969 1543730854.2575
MEM 89.167969 1543730854.3579
MEM 89.167969 1543730854.4605
MEM 89.167969 1543730854.5608
MEM 89.167969 1543730854.6634
MEM 89.167969 1543730854.7645
MEM 89.167969 1543730854.8662
MEM 89.167969 1543730854.9704
MEM 89.167969 1543730855.0725
MEM 89.167969 1543730855.1743
MEM 89.167969 1543730855.2793
MEM 89.167969 1543730855.3832
MEM 89.167969 1543730855.4836
MEM 89.167969 1543730855.5870
MEM 89.167969 1543730855.6901
MEM 89.167969 1543730855.7943
MEM 89.167969 1543730855.8983
MEM 89.167969 1543730855.9985
MEM 89.167969 1543730856.0994
MEM 89.167969 1543730856.1997
MEM 89.167969 1543730856.3061
MEM 89.167969 1543730856.4072
MEM 89.167969 1543730856.5074
MEM 89.167969 1543730856.6106
MEM 89.167969 1543730856.7109
MEM 89.167969 1543730856.8126
MEM 89.167969 1543730856.9137
MEM 89.167969 1543730857.0176
MEM 89.167969 1543730857.1206
MEM 89.167969 1543730857.2208
MEM 89.167969 1543730857.3211
MEM 89.167969 1543730857.4213
MEM 89.167969 1543730857.5215
MEM 89.167969 1543730857.6266
MEM 89.167969 1543730857.7284
MEM 89.167969 1543730857.8312
MEM 89.167969 1543730857.9336
MEM 89.167969 1543730858.0345
MEM 89.167969 1543730858.1377
MEM 89.167969 1543730858.2393
MEM 89.167969 1543730858.3438
MEM 89.167969 1543730858.4481
MEM 89.167969 1543730858.5501
MEM 89.167969 1543730858.6503
MEM 89.167969 1543730858.7510
MEM 89.167969 1543730858.8523
MEM 89.167969 1543730858.9544
MEM 89.167969 1543730859.0552
MEM 89.167969 1543730859.1555
MEM 89.167969 1543730859.2593
MEM 89.167969 1543730859.3630
MEM 89.167969 1543730859.4636
MEM 89.167969 1543730859.5668
MEM 89.167969 1543730859.6752
MEM 89.167969 1543730859.7761
MEM 89.167969 1543730859.8765
MEM 89.167969 1543730859.9780
MEM 89.167969 1543730860.0792
MEM 89.167969 1543730860.1835
MEM 89.167969 1543730860.2880
MEM 89.167969 1543730860.3927
MEM 89.167969 1543730860.4960
MEM 89.167969 1543730860.6002
MEM 89.167969 1543730860.7049
MEM 89.167969 1543730860.8077
MEM 89.167969 1543730860.9126
MEM 89.167969 1543730861.0162
MEM 89.167969 1543730861.1205
MEM 89.167969 1543730861.2213
MEM 89.167969 1543730861.3216
MEM 89.167969 1543730861.4259
MEM 89.167969 1543730861.5266
MEM 89.167969 1543730861.6317
MEM 89.167969 1543730861.7326
MEM 89.167969 1543730861.8338
MEM 89.167969 1543730861.9367
MEM 89.167969 1543730862.0381
MEM 89.167969 1543730862.1427
MEM 89.167969 1543730862.2437
MEM 89.167969 1543730862.3439
MEM 89.167969 1543730862.4455
MEM 89.167969 1543730862.5481
MEM 89.167969 1543730862.6491
MEM 89.167969 1543730862.7506
MEM 89.167969 1543730862.8548
MEM 89.167969 1543730862.9551
MEM 89.167969 1543730863.0579
MEM 89.167969 1543730863.1582
MEM 89.167969 1543730863.2591
MEM 89.167969 1543730863.3620
MEM 89.167969 1543730863.4623
MEM 89.167969 1543730863.5649
MEM 89.167969 1543730863.6688
MEM 89.167969 1543730863.7740
MEM 89.167969 1543730863.8764
MEM 89.167969 1543730863.9771
MEM 89.167969 1543730864.0822
MEM 89.167969 1543730864.1867
MEM 89.167969 1543730864.2885
MEM 89.167969 1543730864.3922
MEM 89.167969 1543730864.4971
MEM 89.167969 1543730864.6007
MEM 89.167969 1543730864.7010
MEM 89.167969 1543730864.8060
MEM 89.167969 1543730864.9072
MEM 89.167969 1543730865.0111
MEM 89.167969 1543730865.1130
MEM 89.167969 1543730865.2181
MEM 89.167969 1543730865.3218
MEM 89.167969 1543730865.4242
MEM 89.167969 1543730865.5261
MEM 89.167969 1543730865.6313
MEM 89.167969 1543730865.7338
MEM 89.167969 1543730865.8387
MEM 89.167969 1543730865.9400
MEM 89.167969 1543730866.0452
MEM 89.167969 1543730866.1500
MEM 89.167969 1543730866.2552
MEM 89.167969 1543730866.3563
MEM 89.167969 1543730866.4568
MEM 89.167969 1543730866.5620
MEM 89.167969 1543730866.6623
MEM 89.167969 1543730866.7660
MEM 89.167969 1543730866.8677
MEM 89.167969 1543730866.9701
MEM 89.167969 1543730867.0719
MEM 89.167969 1543730867.1723
MEM 89.167969 1543730867.2761
MEM 89.167969 1543730867.3774
MEM 89.167969 1543730867.4790
MEM 89.167969 1543730867.5840
MEM 89.167969 1543730867.6866
MEM 89.167969 1543730867.7886
MEM 89.167969 1543730867.8930
MEM 89.167969 1543730867.9934
MEM 89.167969 1543730868.0954
MEM 89.167969 1543730868.2006
MEM 89.167969 1543730868.3073
MEM 89.167969 1543730868.4079
MEM 89.167969 1543730868.5083
MEM 89.167969 1543730868.6094
MEM 89.167969 1543730868.7102
MEM 89.167969 1543730868.8121
MEM 89.167969 1543730868.9149
MEM 89.167969 1543730869.0200
MEM 89.167969 1543730869.1234
MEM 89.167969 1543730869.2259
MEM 89.167969 1543730869.3279
MEM 89.167969 1543730869.4289
MEM 89.167969 1543730869.5339
MEM 89.167969 1543730869.6390
MEM 89.167969 1543730869.7417
MEM 89.167969 1543730869.8419
MEM 89.167969 1543730869.9440
MEM 89.167969 1543730870.0473
MEM 89.167969 1543730870.1499
MEM 89.167969 1543730870.2522
MEM 89.167969 1543730870.3528
MEM 89.167969 1543730870.4558
MEM 89.167969 1543730870.5561
MEM 89.167969 1543730870.6577
MEM 89.167969 1543730870.7579
MEM 89.167969 1543730870.8629
MEM 89.167969 1543730870.9641
MEM 89.167969 1543730871.0659
MEM 89.167969 1543730871.1685
MEM 89.167969 1543730871.2701
MEM 89.167969 1543730871.3704
MEM 89.167969 1543730871.4724
MEM 89.167969 1543730871.5745
MEM 89.167969 1543730871.6750
MEM 89.167969 1543730871.7801
MEM 89.167969 1543730871.8853
MEM 89.167969 1543730871.9859
MEM 89.167969 1543730872.0901
MEM 89.167969 1543730872.1924
MEM 89.167969 1543730872.2975
MEM 89.167969 1543730872.3982
MEM 89.167969 1543730872.5034
MEM 89.167969 1543730872.6058
MEM 89.167969 1543730872.7073
MEM 89.167969 1543730872.8100
MEM 89.167969 1543730872.9102
MEM 89.167969 1543730873.0104
MEM 89.167969 1543730873.1137
MEM 89.167969 1543730873.2143
MEM 89.167969 1543730873.3149
MEM 89.167969 1543730873.4199
MEM 89.167969 1543730873.5227
MEM 89.167969 1543730873.6279
MEM 89.167969 1543730873.7331
MEM 89.167969 1543730873.8364
MEM 89.167969 1543730873.9394
MEM 89.167969 1543730874.0425
MEM 89.167969 1543730874.1433
MEM 89.167969 1543730874.2484
MEM 89.167969 1543730874.3493
MEM 89.167969 1543730874.4497
MEM 89.167969 1543730874.5500
MEM 89.167969 1543730874.6505
MEM 89.167969 1543730874.7522
MEM 89.167969 1543730874.8546
MEM 89.167969 1543730874.9559
MEM 89.167969 1543730875.0573
MEM 89.167969 1543730875.1625
MEM 89.167969 1543730875.2627
MEM 89.167969 1543730875.3640
MEM 89.167969 1543730875.4692
MEM 89.167969 1543730875.5698
MEM 89.167969 1543730875.6702
MEM 89.167969 1543730875.7711
MEM 89.167969 1543730875.8763
MEM 89.167969 1543730875.9808
MEM 89.167969 1543730876.0831
MEM 89.167969 1543730876.1835
MEM 89.167969 1543730876.2880
MEM 89.167969 1543730876.3892
MEM 89.167969 1543730876.4944
MEM 89.167969 1543730876.5950
MEM 89.167969 1543730876.6994
MEM 89.167969 1543730876.8033
MEM 89.167969 1543730876.9063
MEM 89.167969 1543730877.0064
MEM 89.167969 1543730877.1066
MEM 89.167969 1543730877.2096
MEM 89.167969 1543730877.3147
MEM 89.167969 1543730877.4194
MEM 89.167969 1543730877.5210
MEM 89.167969 1543730877.6231
MEM 89.167969 1543730877.7282
MEM 89.167969 1543730877.8333
MEM 89.167969 1543730877.9362
MEM 89.167969 1543730878.0400
MEM 89.957031 1543730878.1426
MEM 89.960938 1543730878.2456
MEM 89.960938 1543730878.3462
MEM 89.960938 1543730878.4514
MEM 89.960938 1543730878.5529
MEM 89.960938 1543730878.6580
MEM 89.960938 1543730878.7632
MEM 89.960938 1543730878.8663
MEM 89.960938 1543730878.9697
MEM 89.960938 1543730879.0732
MEM 89.960938 1543730879.1784
MEM 89.960938 1543730879.2832
MEM 89.960938 1543730879.3862
MEM 89.960938 1543730879.4865
MEM 89.960938 1543730879.5869
MEM 89.960938 1543730879.6898
MEM 89.960938 1543730879.7950
MEM 89.960938 1543730879.9002
MEM 89.960938 1543730880.0028
MEM 89.960938 1543730880.1032
MEM 89.960938 1543730880.2068
MEM 89.960938 1543730880.3109
MEM 89.960938 1543730880.4161
MEM 89.960938 1543730880.5197
MEM 89.960938 1543730880.6200
MEM 89.960938 1543730880.7202
MEM 89.960938 1543730880.8207
MEM 89.960938 1543730880.9210
MEM 89.960938 1543730881.0226
MEM 89.960938 1543730881.1278
MEM 89.960938 1543730881.2330
MEM 89.960938 1543730881.3368
MEM 89.960938 1543730881.4383
MEM 89.960938 1543730881.5423
MEM 89.960938 1543730881.6425
MEM 89.960938 1543730881.7438
MEM 89.960938 1543730881.8490
MEM 89.960938 1543730881.9540
MEM 89.960938 1543730882.0569
MEM 89.960938 1543730882.1598
MEM 89.960938 1543730882.2621
MEM 89.960938 1543730882.3673
MEM 89.960938 1543730882.4696
MEM 89.960938 1543730882.5701
MEM 89.960938 1543730882.6703
MEM 89.960938 1543730882.7710
MEM 89.960938 1543730882.8756
MEM 89.960938 1543730882.9758
MEM 89.960938 1543730883.0787
MEM 89.960938 1543730883.1829
MEM 89.960938 1543730883.2862
MEM 89.960938 1543730883.3868
MEM 89.960938 1543730883.4903
MEM 89.960938 1543730883.5955
MEM 89.960938 1543730883.6984
MEM 89.960938 1543730883.8036
MEM 89.960938 1543730883.9057
MEM 89.960938 1543730884.0064
MEM 89.960938 1543730884.1074
MEM 89.960938 1543730884.2082
MEM 89.960938 1543730884.3122
MEM 89.960938 1543730884.4131
MEM 89.960938 1543730884.5133
MEM 89.960938 1543730884.6146
MEM 89.960938 1543730884.7196
MEM 89.960938 1543730884.8235
MEM 89.960938 1543730884.9248
MEM 89.960938 1543730885.0257
MEM 89.960938 1543730885.1305
MEM 89.960938 1543730885.2328
MEM 89.960938 1543730885.3331
MEM 89.960938 1543730885.4334
MEM 89.960938 1543730885.5380
MEM 89.960938 1543730885.6391
MEM 89.960938 1543730885.7402
MEM 89.960938 1543730885.8428
MEM 89.960938 1543730885.9455
MEM 89.960938 1543730886.0493
MEM 89.960938 1543730886.1538
MEM 89.960938 1543730886.2590
MEM 89.960938 1543730886.3626
MEM 89.960938 1543730886.4640
MEM 89.960938 1543730886.5646
MEM 89.960938 1543730886.6695
MEM 89.960938 1543730886.7703
MEM 89.960938 1543730886.8743
MEM 89.960938 1543730886.9760
MEM 89.960938 1543730887.0783
MEM 89.960938 1543730887.1826
MEM 89.960938 1543730887.2877
MEM 89.960938 1543730887.3917
MEM 89.960938 1543730887.4926
MEM 89.964844 1543730887.5978
MEM 89.964844 1543730887.6997
MEM 89.964844 1543730887.8024
MEM 89.964844 1543730887.9074
MEM 89.964844 1543730888.0088
MEM 89.964844 1543730888.1093
MEM 89.964844 1543730888.2124
MEM 89.964844 1543730888.3143
MEM 89.964844 1543730888.4153
MEM 89.964844 1543730888.5194
MEM 89.964844 1543730888.6216
MEM 89.968750 1543730888.7265
MEM 89.968750 1543730888.8313
MEM 89.968750 1543730888.9316
MEM 89.968750 1543730889.0331
MEM 89.968750 1543730889.1383
MEM 89.968750 1543730889.2432
MEM 89.968750 1543730889.3484
MEM 89.968750 1543730889.4487
MEM 89.968750 1543730889.5538
MEM 89.968750 1543730889.6578
MEM 89.968750 1543730889.7630
MEM 89.968750 1543730889.8652
MEM 89.968750 1543730889.9656
MEM 89.968750 1543730890.0694
MEM 89.968750 1543730890.1743
MEM 89.968750 1543730890.2758
MEM 89.968750 1543730890.3769
MEM 89.968750 1543730890.4821
MEM 89.968750 1543730890.5858
MEM 89.968750 1543730890.6883
MEM 89.968750 1543730890.7935
MEM 89.968750 1543730890.8980
MEM 89.968750 1543730890.9985
MEM 89.968750 1543730891.0989
MEM 89.968750 1543730891.2012
MEM 89.968750 1543730891.3057
MEM 89.968750 1543730891.4092
MEM 89.968750 1543730891.5143
MEM 89.968750 1543730891.6193
MEM 89.968750 1543730891.7245
MEM 89.968750 1543730891.8274
MEM 89.968750 1543730891.9325
MEM 89.968750 1543730892.0377
MEM 89.968750 1543730892.1411
MEM 89.968750 1543730892.2413
MEM 89.968750 1543730892.3465
MEM 89.968750 1543730892.4517
MEM 89.968750 1543730892.5553
MEM 89.968750 1543730892.6605
MEM 89.968750 1543730892.7619
MEM 89.968750 1543730892.8654
MEM 89.968750 1543730892.9693
MEM 89.968750 1543730893.0706
MEM 89.968750 1543730893.1715
MEM 89.968750 1543730893.2762
MEM 89.968750 1543730893.3773
MEM 89.968750 1543730893.4798
MEM 89.968750 1543730893.5831
MEM 89.968750 1543730893.6858
MEM 89.968750 1543730893.7866
MEM 89.968750 1543730893.8888
MEM 89.968750 1543730893.9914
MEM 89.968750 1543730894.0916
MEM 89.968750 1543730894.1931
MEM 89.968750 1543730894.2935
MEM 89.968750 1543730894.3986
MEM 89.968750 1543730894.4989
MEM 89.968750 1543730894.6005
MEM 89.968750 1543730894.7010
MEM 89.968750 1543730894.8014
MEM 89.968750 1543730894.9052
MEM 89.968750 1543730895.0084
MEM 89.968750 1543730895.1111
MEM 89.968750 1543730895.2159
MEM 89.968750 1543730895.3209
MEM 89.968750 1543730895.4223
MEM 89.968750 1543730895.5250
MEM 89.968750 1543730895.6274
MEM 89.968750 1543730895.7318
MEM 89.968750 1543730895.8357
MEM 89.968750 1543730895.9391
MEM 89.968750 1543730896.0413
MEM 89.968750 1543730896.1465
MEM 89.968750 1543730896.2474
MEM 89.968750 1543730896.3483
MEM 89.968750 1543730896.4535
MEM 89.968750 1543730896.5557
MEM 89.968750 1543730896.6559
MEM 89.968750 1543730896.7584
MEM 89.968750 1543730896.8593
MEM 89.968750 1543730896.9598
MEM 89.968750 1543730897.0650
MEM 89.968750 1543730897.1692
MEM 89.968750 1543730897.2726
MEM 89.968750 1543730897.3775
MEM 89.968750 1543730897.4816
MEM 89.968750 1543730897.5868
MEM 89.968750 1543730897.6893
MEM 89.968750 1543730897.7918
MEM 89.968750 1543730897.8970
MEM 89.968750 1543730897.9983
MEM 89.968750 1543730898.0985
MEM 89.968750 1543730898.1987
MEM 89.968750 1543730898.3020
MEM 89.968750 1543730898.4060
MEM 89.968750 1543730898.5086
MEM 89.968750 1543730898.6138
MEM 89.968750 1543730898.7166
MEM 89.968750 1543730898.8191
MEM 89.968750 1543730898.9198
MEM 89.968750 1543730899.0228
MEM 89.968750 1543730899.1246
MEM 89.968750 1543730899.2292
MEM 89.968750 1543730899.3316
MEM 89.968750 1543730899.4328
MEM 89.968750 1543730899.5356
MEM 89.968750 1543730899.6368
MEM 89.968750 1543730899.7395
MEM 89.968750 1543730899.8398
MEM 89.968750 1543730899.9403
MEM 89.968750 1543730900.0422
MEM 89.968750 1543730900.1428
MEM 89.968750 1543730900.2459
MEM 89.968750 1543730900.3508
MEM 89.968750 1543730900.4549
MEM 89.968750 1543730900.5564
MEM 89.968750 1543730900.6588
MEM 89.968750 1543730900.7604
MEM 89.968750 1543730900.8647
MEM 89.968750 1543730900.9650
MEM 89.968750 1543730901.0701
MEM 89.968750 1543730901.1753
MEM 89.968750 1543730901.2769
MEM 89.968750 1543730901.3800
MEM 89.968750 1543730901.4813
MEM 89.968750 1543730901.5865
MEM 89.968750 1543730901.6898
MEM 89.968750 1543730901.7937
